bet_category,last_update,game_time,home_team,away_team,player,point,Odds,best_over_price,best_over_bookmaker,best_under_price,best_under_bookmaker,pct_under,bookmaker_pct
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,20.5,"[{""over_under"": ""Over"", ""price"": -175, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 140, ""Bookmaker"": ""draftkings""}]",-175,draftkings,140,draftkings,0.390151515,0.026515152
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,24.5,"[{""over_under"": ""Over"", ""price"": -130, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -123, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -111, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -118, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -137, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 105, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -120, ""Bookmaker"": ""betmgm""}]",-110,betmgm,105,betrivers,0.481997677,0.005807201
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,25.5,"[{""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""fanduel""}]",-110,fanduel,-110,draftkings,0.5,0.023809524
player_reception_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,26.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -113, ""Bookmaker"": ""betrivers""}]",-115,betrivers,-113,betrivers,0.497816355,0.032700076
player_reception_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,29.5,"[{""over_under"": ""Over"", ""price"": 110, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -143, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -118, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""betonlineag""}]",110,betrivers,-118,betonlineag,0.532546964,0.00873744
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,30.5,"[{""over_under"": ""Over"", ""price"": 115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -145, ""Bookmaker"": ""draftkings""}]",115,draftkings,-145,draftkings,0.563360228,0.028476507
player_reception_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,34.5,"[{""over_under"": ""Over"", ""price"": 155, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -215, ""Bookmaker"": ""betrivers""}]",155,betrivers,-215,betrivers,0.64519141,0.037348273
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,39.5,"[{""over_under"": ""Over"", ""price"": 200, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 220, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 215, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -315, ""Bookmaker"": ""betrivers""}]",220,fanduel,-315,betrivers,0.723268072,0.035768072
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,40.5,"[{""over_under"": ""Over"", ""price"": 215, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -280, ""Bookmaker"": ""draftkings""}]",215,draftkings,-280,draftkings,0.709690894,0.027151211
player_reception_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,44.5,"[{""over_under"": ""Over"", ""price"": 295, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -480, ""Bookmaker"": ""betrivers""}]",295,betrivers,-480,betrivers,0.787210825,0.040375382
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,49.5,"[{""over_under"": ""Over"", ""price"": 350, ""Bookmaker"": ""draftkings""}]",350,draftkings,0,,0.747777778,0.03
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,55.5,"[{""over_under"": ""Over"", ""price"": 500, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -700, ""Bookmaker"": ""draftkings""}]",500,draftkings,-700,draftkings,0.854166667,0.020833333
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,59.5,"[{""over_under"": ""Over"", ""price"": 550, ""Bookmaker"": ""draftkings""}]",550,draftkings,0,,0.816153846,0.03
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,69.5,"[{""over_under"": ""Over"", ""price"": 950, ""Bookmaker"": ""draftkings""}]",950,draftkings,0,,0.874761905,0.03
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,1.5,"[{""over_under"": ""Over"", ""price"": -670, ""Bookmaker"": ""fanduel""}]",-670,fanduel,0,,0.09987013,0.03
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,2.5,"[{""over_under"": ""Over"", ""price"": -240, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -315, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 225, ""Bookmaker"": ""betrivers""}]",-240,fanduel,225,betrivers,0.300904977,0.00678733
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,3.5,"[{""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -120, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -103, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -133, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -102, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -128, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -102, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -121, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -107, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": -118, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -135, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -130, ""Bookmaker"": ""bovada""}]",100,betmgm,-107,betrivers,0.508454106,0.008454106
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,4.5,"[{""over_under"": ""Over"", ""price"": 188, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 185, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -250, ""Bookmaker"": ""betrivers""}]",188,fanduel,-250,betrivers,0.683531746,0.030753968
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,5.5,"[{""over_under"": ""Over"", ""price"": 350, ""Bookmaker"": ""fanduel""}]",350,fanduel,0,,0.747777778,0.03
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,6.5,"[{""over_under"": ""Over"", ""price"": 580, ""Bookmaker"": ""fanduel""}]",580,fanduel,0,,0.822941176,0.03
player_receptions,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,7.5,"[{""over_under"": ""Over"", ""price"": 880, ""Bookmaker"": ""fanduel""}]",880,fanduel,0,,0.867959184,0.03
player_rush_or_rec_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,0.5,"[{""over_under"": ""Over"", ""price"": 100, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -118, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -114, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -111, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Over"", ""price"": 115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""bovada""}]",115,betmgm,0,,0.504883721,0.03
player_rush_or_rec_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,1.5,"[{""over_under"": ""Over"", ""price"": 600, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 550, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 575, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 750, ""Bookmaker"": ""betmgm""}]",750,betmgm,0,,0.852352941,0.03
player_rush_or_rec_tds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,2.5,"[{""over_under"": ""Over"", ""price"": 2800, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 3000, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 2800, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 4500, ""Bookmaker"": ""betmgm""}]",4500,betmgm,0,,0.94826087,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,24.5,"[{""over_under"": ""Over"", ""price"": -3000, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -1000, ""Bookmaker"": ""fanduel""}]",-1000,fanduel,0,,0.060909091,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,39.5,"[{""over_under"": ""Over"", ""price"": -575, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -325, ""Bookmaker"": ""fanduel""}]",-325,fanduel,0,,0.205294118,0.03
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,44.5,"[{""over_under"": ""Over"", ""price"": -400, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 260, ""Bookmaker"": ""betrivers""}]",-400,betrivers,260,betrivers,0.238888889,0.038888889
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,45.5,"[{""over_under"": ""Over"", ""price"": -350, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 270, ""Bookmaker"": ""draftkings""}]",-350,draftkings,270,draftkings,0.246246246,0.024024024
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,49.5,"[{""over_under"": ""Over"", ""price"": -265, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -196, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -275, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 188, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -275, ""Bookmaker"": ""betmgm""}]",-196,fanduel,188,betrivers,0.34253003,0.004692192
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,54.5,"[{""over_under"": ""Over"", ""price"": -190, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 140, ""Bookmaker"": ""betrivers""}]",-190,betrivers,140,betrivers,0.380747126,0.03591954
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,55.5,"[{""over_under"": ""Over"", ""price"": -180, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 140, ""Bookmaker"": ""draftkings""}]",-180,draftkings,140,draftkings,0.386904762,0.029761905
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,59.5,"[{""over_under"": ""Over"", ""price"": -145, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -124, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -137, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 105, ""Bookmaker"": ""betrivers""}]",-124,fanduel,105,betrivers,0.467116725,0.020688153
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,62.5,"[{""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -114, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -114, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -120, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -110, ""Bookmaker"": ""bovada""}]",-110,fanduel,-110,fanduel,0.5,0.023809524
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,63.5,"[{""over_under"": ""Over"", ""price"": -119, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -115, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -120, ""Bookmaker"": ""betmgm""}]",-115,betmgm,-115,williamhill_us,0.5,0.034883721
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,64.5,"[{""over_under"": ""Over"", ""price"": -103, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -129, ""Bookmaker"": ""betrivers""}]",-103,betrivers,-129,betrivers,0.527964807,0.03535397
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,66.5,"[{""over_under"": ""Over"", ""price"": -114, ""Bookmaker"": ""betonlineag""}, {""over_under"": ""Under"", ""price"": -114, ""Bookmaker"": ""betonlineag""}]",-114,betonlineag,-114,betonlineag,0.5,0.03271028
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,69.5,"[{""over_under"": ""Over"", ""price"": 115, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 120, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 130, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -175, ""Bookmaker"": ""betrivers""}]",130,betrivers,-175,betrivers,0.600790514,0.035573123
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,70.5,"[{""over_under"": ""Over"", ""price"": 120, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -155, ""Bookmaker"": ""draftkings""}]",120,draftkings,-155,draftkings,0.576648841,0.031194296
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,74.5,"[{""over_under"": ""Over"", ""price"": 170, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -235, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": 150, ""Bookmaker"": ""betmgm""}]",170,betrivers,-235,betrivers,0.665561083,0.035931454
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,79.5,"[{""over_under"": ""Over"", ""price"": 185, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 172, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 215, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -315, ""Bookmaker"": ""betrivers""}]",215,betrivers,-315,betrivers,0.720787914,0.038248231
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,80.5,"[{""over_under"": ""Over"", ""price"": 195, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -250, ""Bookmaker"": ""draftkings""}]",195,draftkings,-250,draftkings,0.687651332,0.026634383
player_rush_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,84.5,"[{""over_under"": ""Over"", ""price"": 280, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -435, ""Bookmaker"": ""betrivers""}]",280,betrivers,-435,betrivers,0.774963109,0.038121003
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,89.5,"[{""over_under"": ""Over"", ""price"": 290, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": 245, ""Bookmaker"": ""fanduel""}]",290,draftkings,0,,0.713589744,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,99.5,"[{""over_under"": ""Over"", ""price"": 340, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 425, ""Bookmaker"": ""betmgm""}]",425,betmgm,0,,0.77952381,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,109.5,"[{""over_under"": ""Over"", ""price"": 470, ""Bookmaker"": ""fanduel""}]",470,fanduel,0,,0.794561404,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,124.5,"[{""over_under"": ""Over"", ""price"": 730, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": 825, ""Bookmaker"": ""betmgm""}]",825,betmgm,0,,0.861891892,0.03
player_rush_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,De'Von Achane,149.5,"[{""over_under"": ""Over"", ""price"": 1300, ""Bookmaker"": ""fanduel""}]",1300,fanduel,0,,0.898571429,0.03
player_reception_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,DeAndre Hopkins,19.5,"[{""over_under"": ""Over"", ""price"": -420, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 270, ""Bookmaker"": ""betrivers""}]",-420,betrivers,270,betrivers,0.231288981,0.038981289
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,DeAndre Hopkins,24.5,"[{""over_under"": ""Over"", ""price"": -340, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -260, ""Bookmaker"": ""fanduel""}, {""over_under"": ""Over"", ""price"": -275, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 190, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Over"", ""price"": -300, ""Bookmaker"": ""betmgm""}]",-260,fanduel,190,betrivers,0.311302682,0.033524904
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,DeAndre Hopkins,25.5,"[{""over_under"": ""Over"", ""price"": -310, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 240, ""Bookmaker"": ""draftkings""}]",-310,draftkings,240,draftkings,0.269010043,0.025107604
player_reception_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,DeAndre Hopkins,29.5,"[{""over_under"": ""Over"", ""price"": -190, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 138, ""Bookmaker"": ""betrivers""}]",-190,betrivers,138,betrivers,0.382497827,0.037670241
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,DeAndre Hopkins,30.5,"[{""over_under"": ""Over"", ""price"": -215, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": 165, ""Bookmaker"": ""draftkings""}]",-215,draftkings,165,draftkings,0.347409404,0.029949087
player_reception_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,DeAndre Hopkins,34.5,"[{""over_under"": ""Over"", ""price"": -136, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": 104, ""Bookmaker"": ""betrivers""}]",-136,betrivers,104,betrivers,0.456962446,0.033233632
player_reception_yds,9/30/2024 13:12,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,DeAndre Hopkins,36.5,"[{""over_under"": ""Over"", ""price"": -121, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Under"", ""price"": -113, ""Bookmaker"": ""williamhill_us""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Under"", ""price"": -120, ""Bookmaker"": ""betmgm""}, {""over_under"": ""Over"", ""price"": -110, ""Bookmaker"": ""bovada""}, {""over_under"": ""Under"", ""price"": -120, ""Bookmaker"": ""bovada""}]",-110,betmgm,-113,williamhill_us,0.503353454,0.027162978
player_reception_yds,9/30/2024 13:11,9/30/2024 17:30,Miami Dolphins,Tennessee Titans,DeAndre Hopkins,37.5,"[{""over_under"": ""Over"", ""price"": -125, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Under"", ""price"": -105, ""Bookmaker"": ""draftkings""}, {""over_under"": ""Over"", ""price"": -113, ""Bookmaker"": ""betrivers""}, {""over_under"": ""Under"", ""price"": -115, ""Bookmaker"": ""betrivers""}]",-113,betrivers,-105,draftkings,0.490839345,0.021355777
